,GeoID,ARTHRITIS,BPHIGH,CANCER,CASTHMA,CHD,COPD,DEPRESSION,DIABETES,HIGHCHOL,KIDNEY,OBESITY,STROKE,TEETHLOST,TotalPopulation
0,36005000100,11.4,28.6,2.1,11.1,3.8,5.5,15.1,9.4,22.1,2.3,34.5,2.7,29.4,11091.0
1,36005000200,18.0,30.3,4.9,10.4,5.2,5.2,15.2,13.6,30.1,3.3,31.8,3.1,15.5,4334.0
2,36005000400,15.6,26.8,4.5,9.8,3.9,3.9,14.5,11.0,28.0,2.7,30.2,2.4,10.6,5503.0
3,36005001600,22.2,35.8,5.7,11.8,7.0,7.3,16.4,16.8,32.2,4.3,35.0,4.3,19.3,5643.0
4,36005001900,15.2,28.1,3.5,10.8,4.7,5.4,16.6,11.6,26.1,2.9,33.9,2.8,18.6,1917.0
5,36005002000,23.3,38.0,4.9,13.7,7.8,9.8,18.6,19.1,32.0,4.8,38.9,5.3,29.0,8731.0
6,36005002300,24.3,38.9,5.2,13.7,8.8,10.2,18.8,20.5,33.2,5.3,39.1,5.6,33.0,4933.0
7,36005002500,18.8,31.9,4.1,12.0,6.4,7.4,17.8,16.1,30.0,4.0,36.2,3.9,26.3,5491.0
8,36005002701,22.1,36.4,4.4,13.7,7.4,9.3,19.0,18.5,30.7,4.9,40.0,4.9,30.8,3113.0
9,36005002702,19.3,32.8,3.8,13.0,6.6,8.3,19.0,16.9,29.2,4.3,38.7,4.1,30.9,4475.0
10,36005002800,22.1,37.4,6.2,11.8,5.0,5.3,14.1,13.6,30.6,3.4,32.6,4.0,14.6,5586.0
11,36005003100,16.1,28.9,3.9,11.4,4.6,5.3,16.3,12.4,27.0,3.1,33.9,2.9,15.6,1597.0
12,36005003300,21.0,34.9,4.1,13.6,7.2,9.0,19.3,18.2,30.6,4.6,39.2,4.6,30.6,3413.0
13,36005003500,19.0,32.2,4.1,12.3,6.2,7.3,17.8,15.9,29.5,4.0,36.6,3.9,24.1,3761.0
14,36005003800,19.5,32.7,4.6,12.1,5.6,6.5,17.0,14.9,29.6,3.6,34.8,3.8,18.5,1264.0
15,36005003900,18.6,31.9,4.2,11.5,6.7,7.3,17.4,16.1,29.8,4.1,36.3,3.9,27.5,6475.0
16,36005004001,20.9,33.5,6.0,10.2,6.5,6.5,14.8,14.9,33.7,3.5,28.0,3.8,18.1,1420.0
17,36005004100,21.4,35.5,4.6,12.9,7.7,8.7,18.4,18.5,31.5,4.8,38.4,4.7,32.3,6127.0
18,36005004200,22.1,35.8,5.6,12.2,6.2,6.9,16.4,16.1,31.5,4.0,35.0,4.3,23.0,7143.0
19,36005004300,20.7,34.6,4.3,12.7,7.2,8.5,18.4,18.1,31.1,4.5,38.5,4.4,27.5,5056.0
20,36005004400,26.0,40.6,5.6,13.9,9.2,10.8,18.6,21.1,33.9,5.6,39.2,6.1,33.1,4797.0
21,36005004600,24.7,40.0,5.5,13.1,8.5,9.6,17.5,20.0,33.4,5.2,38.8,5.6,23.0,1555.0
22,36005004800,17.1,29.5,4.1,11.3,5.5,6.2,17.0,13.9,28.3,3.5,34.0,3.4,25.2,3883.0
23,36005005001,19.4,33.0,4.1,12.5,6.2,7.6,17.9,16.0,29.2,4.0,37.3,4.1,29.7,4767.0
24,36005005002,17.3,30.4,3.7,11.7,5.9,6.9,17.6,14.8,28.4,3.7,36.0,3.6,28.0,5823.0
25,36005005100,23.2,37.3,4.9,14.0,7.7,9.7,19.1,19.0,31.4,5.0,39.1,5.3,33.3,5810.0
26,36005005200,19.8,33.0,4.6,12.1,5.9,6.8,17.2,15.6,30.3,3.8,35.9,3.8,21.0,2031.0
27,36005005300,23.2,39.4,4.1,15.6,7.4,10.8,20.0,18.8,29.6,4.8,42.2,5.7,36.7,4669.0
28,36005005400,18.4,32.1,4.1,12.3,6.2,7.5,17.8,15.0,28.9,3.8,35.6,4.0,28.3,5853.0
29,36005005600,20.4,34.0,5.1,11.6,6.9,7.3,16.6,16.4,31.5,4.1,34.0,4.2,23.9,2711.0
30,36005005902,23.2,37.7,5.3,12.0,7.5,8.2,16.7,18.3,32.9,4.6,37.4,4.9,22.8,2582.0
31,36005006000,18.4,31.3,4.2,11.1,6.2,6.5,16.9,15.8,30.8,3.8,35.6,3.5,18.2,1129.0
32,36005006100,28.9,46.4,8.7,12.1,7.6,7.3,13.4,17.7,35.5,4.8,33.1,6.0,15.4,3713.0
33,36005006200,22.8,37.3,4.9,13.6,8.0,9.6,18.5,19.0,32.1,4.8,38.0,5.3,30.3,6585.0
34,36005006300,18.6,31.4,4.5,11.2,5.6,6.2,16.2,14.3,29.8,3.5,33.0,3.6,19.5,5280.0
35,36005006400,20.9,35.0,5.2,11.8,6.5,7.3,16.3,15.8,31.4,3.8,33.9,4.3,23.2,3967.0
36,36005006500,19.5,33.5,4.2,12.3,6.4,7.7,17.5,15.8,29.3,4.0,37.0,4.1,26.8,5337.0
37,36005006700,19.6,32.7,4.3,12.7,6.4,7.7,18.2,16.2,30.0,4.1,36.4,4.1,29.8,6984.0
38,36005006800,18.7,31.9,4.7,11.2,5.5,6.0,15.7,13.8,29.6,3.4,32.4,3.6,19.2,2897.0
39,36005006900,18.3,31.3,4.2,12.2,5.4,6.3,17.2,14.2,28.1,3.6,35.2,3.6,21.5,7564.0
40,36005007000,17.9,31.1,4.3,11.2,5.6,6.4,16.3,14.1,29.6,3.3,32.7,3.5,20.8,4584.0
41,36005007100,18.5,31.1,4.7,11.1,5.1,5.4,15.7,13.9,29.5,3.4,33.3,3.3,14.9,1907.0
42,36005007200,18.1,30.7,4.3,10.3,5.7,6.4,15.3,14.4,30.6,3.4,29.4,3.4,20.4,5432.0
43,36005007300,21.4,35.8,4.3,13.1,8.0,9.4,18.9,19.0,31.1,4.9,39.9,5.0,34.8,3893.0
44,36005007400,22.7,36.9,5.7,11.7,6.8,7.2,15.9,16.9,32.5,4.2,35.0,4.6,19.5,3710.0
45,36005007500,20.4,33.7,4.8,12.0,6.4,7.0,17.0,16.2,30.5,4.1,36.1,4.1,23.4,4869.0
46,36005007600,18.5,31.2,4.4,11.3,5.9,6.6,16.6,14.5,29.6,3.6,33.3,3.7,26.0,5190.0
47,36005007700,18.4,32.0,3.9,12.0,6.0,7.2,17.6,15.5,29.5,3.8,37.1,3.7,22.5,1927.0
48,36005007800,18.3,30.5,4.4,11.1,5.7,6.5,16.8,14.2,29.9,3.4,32.7,3.4,20.9,6418.0
49,36005007900,21.2,35.5,4.5,12.7,7.6,8.6,18.1,18.3,31.2,4.6,38.5,4.6,28.2,6733.0
50,36005008300,18.0,30.6,3.9,11.8,5.9,6.8,17.8,15.6,29.4,3.8,36.3,3.5,23.4,6155.0
51,36005008400,16.5,28.2,4.8,10.2,4.2,4.2,14.5,11.4,28.3,2.8,29.3,2.8,11.2,2374.0
52,36005008500,18.1,30.6,4.2,11.5,5.7,6.3,17.1,14.9,29.1,3.7,35.3,3.4,21.6,5457.0
53,36005008600,23.2,37.0,5.3,13.1,7.7,9.0,18.0,18.7,32.7,4.7,37.0,4.9,24.5,4176.0
54,36005008700,20.3,33.6,4.6,12.1,7.1,7.8,17.7,17.3,30.7,4.4,37.1,4.3,26.2,5466.0
55,36005008900,20.6,33.7,4.9,11.2,7.4,7.2,16.8,17.9,32.0,4.5,36.0,4.1,24.8,3177.0
56,36005009000,21.8,35.6,4.7,12.9,7.0,8.4,18.0,17.6,31.4,4.4,37.2,4.5,23.0,3667.0
57,36005009200,17.4,29.3,4.4,10.4,5.3,5.8,15.7,13.1,29.7,3.1,30.2,3.1,16.6,5017.0
58,36005009300,16.5,30.5,3.4,11.9,5.5,6.7,17.3,13.9,27.1,3.5,36.5,3.4,26.7,6356.0
59,36005009600,21.2,33.5,6.0,10.8,7.2,7.3,15.8,15.0,32.2,4.0,30.2,4.3,21.6,2594.0
60,36005009800,18.1,30.0,5.1,10.2,4.8,4.9,14.8,12.6,30.3,3.1,30.4,3.0,11.4,5038.0
61,36005011502,18.4,32.1,3.9,12.2,6.2,7.2,17.8,15.6,28.6,4.0,37.7,3.8,23.0,4340.0
62,36005011700,20.4,34.2,4.4,12.7,6.5,7.7,17.7,16.6,29.8,4.2,37.7,4.4,30.7,1585.0
63,36005011800,17.6,23.9,5.9,9.8,4.5,5.3,18.2,7.1,27.8,2.2,22.6,2.3,11.7,5089.0
64,36005011900,20.1,33.6,4.4,12.5,6.7,7.8,18.1,16.8,30.6,4.2,36.9,4.1,25.7,5698.0
65,36005012101,16.9,29.9,3.9,11.5,5.0,5.8,16.5,13.3,27.7,3.2,34.4,3.2,22.4,3090.0
66,36005012102,19.6,32.0,4.1,13.1,6.6,8.0,19.4,16.8,29.8,4.3,37.7,4.0,29.3,1631.0
67,36005012300,17.1,29.4,4.2,11.6,5.1,5.7,16.8,13.3,28.2,3.3,33.4,3.2,19.0,4152.0
68,36005012500,17.6,30.9,3.9,12.0,5.4,6.3,17.1,14.2,28.1,3.5,35.3,3.5,22.7,3905.0
69,36005012701,19.7,33.0,4.6,11.3,6.2,6.5,16.4,16.3,31.1,4.0,35.3,3.7,21.1,2253.0
70,36005012901,20.5,34.9,4.4,12.7,7.1,8.2,17.9,17.3,30.1,4.4,38.1,4.5,25.6,4015.0
71,36005013000,20.2,28.2,7.2,9.2,5.4,5.4,16.1,10.0,32.6,2.7,25.1,2.7,11.8,1032.0
72,36005013100,18.7,32.4,4.0,12.5,5.8,7.1,17.7,14.9,28.4,3.7,36.8,3.9,23.3,5103.0
73,36005013200,18.1,26.2,6.2,9.2,4.4,4.6,15.6,9.1,30.3,2.4,25.6,2.4,9.4,5890.0
74,36005013300,21.2,34.9,5.1,12.7,6.2,7.3,17.1,15.9,30.8,4.0,35.2,4.3,26.3,6384.0
75,36005013500,20.8,35.0,4.7,12.8,5.9,7.3,17.2,15.7,30.1,3.8,36.4,4.2,25.1,3583.0
76,36005013800,23.1,30.8,7.4,10.4,6.0,7.4,18.5,10.3,33.4,2.9,27.1,3.2,14.0,3042.0
77,36005014100,18.4,31.7,4.1,12.6,5.4,6.7,17.7,14.3,28.2,3.6,35.7,3.6,21.0,3437.0
78,36005014300,26.9,46.1,5.2,13.4,9.7,11.1,17.0,23.0,35.5,5.4,42.7,6.6,30.5,1003.0
79,36005014400,23.2,36.5,5.5,12.7,7.4,8.6,17.7,17.7,32.3,4.5,36.4,4.8,23.3,5880.0
80,36005014500,23.5,39.7,4.5,14.6,7.8,10.4,19.1,19.3,30.7,4.9,41.5,5.7,36.0,5816.0
81,36005014701,24.9,41.2,4.5,15.6,8.7,12.0,20.3,21.2,31.6,5.6,43.3,6.3,40.3,6461.0
82,36005014702,21.3,35.3,4.6,13.6,6.3,8.2,18.2,16.7,29.8,4.2,37.6,4.5,30.1,5110.0
83,36005014900,21.4,36.2,4.7,12.7,6.8,8.1,17.3,16.5,30.8,4.1,37.4,4.6,29.0,4591.0
84,36005015100,18.6,33.3,4.0,12.7,5.3,6.7,17.1,14.3,27.7,3.5,37.0,3.8,22.8,5409.0
85,36005015200,21.1,29.9,6.6,10.0,5.9,6.5,16.9,11.4,32.2,3.1,28.7,3.2,14.8,2341.0
86,36005015300,19.9,35.0,4.4,12.7,5.9,7.1,16.8,15.4,29.0,3.8,36.8,4.2,25.3,4031.0
87,36005015500,21.7,35.5,4.7,12.5,7.7,8.7,18.1,18.7,32.1,4.8,38.0,4.7,28.0,3005.0
88,36005015700,18.3,31.9,3.9,12.3,5.4,6.6,17.3,14.5,28.2,3.6,36.5,3.6,23.6,3580.0
89,36005015800,19.7,27.9,6.3,10.1,5.4,6.1,17.6,10.0,30.6,2.7,27.3,2.9,13.1,1206.0
90,36005015900,22.7,36.1,4.8,12.6,8.6,9.6,18.8,20.8,33.9,5.2,38.7,4.9,28.4,2164.0
91,36005016000,22.5,29.7,7.5,10.1,5.8,6.7,18.2,9.7,33.3,2.7,25.7,3.0,14.7,3767.0
92,36005016100,23.5,38.5,4.8,13.7,8.1,10.0,18.7,19.7,32.1,5.1,40.0,5.4,30.8,4380.0
93,36005016200,26.8,35.5,9.0,10.4,8.6,8.8,17.5,12.8,35.5,3.9,27.1,4.5,18.4,1769.0
94,36005016400,21.5,29.0,7.4,9.6,5.6,6.2,17.0,9.6,32.5,2.7,25.7,2.9,11.7,1141.0
95,36005016500,19.7,34.7,3.7,13.8,5.6,7.7,18.7,15.5,27.4,3.9,40.3,4.1,23.4,1077.0
96,36005016600,20.6,29.1,6.6,9.8,5.5,6.1,16.7,10.7,31.8,2.9,27.5,3.0,14.2,2166.0
97,36005016700,19.0,34.3,3.7,13.4,5.3,7.2,17.9,14.8,27.4,3.7,39.2,3.9,24.4,2047.0
98,36005016900,19.9,35.7,4.0,13.7,6.0,8.0,18.1,15.6,28.2,3.9,39.0,4.4,27.9,1663.0
99,36005017300,23.0,38.3,4.9,13.4,8.2,9.6,18.1,19.4,32.2,4.9,38.9,5.3,27.3,5987.0
100,36005017500,21.8,36.9,4.7,13.1,7.1,8.5,17.7,17.5,30.8,4.4,38.0,4.8,29.3,6911.0
101,36005017701,22.8,38.2,5.1,13.0,7.8,8.8,17.4,17.9,31.3,4.7,37.9,5.3,28.6,4294.0
102,36005017702,20.2,34.8,4.7,12.5,6.1,7.2,16.9,15.5,29.4,3.9,36.4,4.3,28.3,4805.0
103,36005017901,18.5,32.0,4.0,12.0,6.0,7.1,17.6,15.7,29.4,3.8,36.4,3.8,23.5,4677.0
104,36005017902,17.3,31.3,3.7,12.2,5.0,6.2,17.1,13.8,27.6,3.3,36.1,3.4,23.2,3587.0
105,36005018101,18.6,32.8,4.0,13.0,5.2,6.9,17.6,14.0,27.6,3.5,36.3,3.9,30.2,3300.0
106,36005018102,20.8,36.5,4.5,12.3,6.9,8.0,16.6,16.8,29.9,4.3,37.6,4.7,28.9,5555.0
107,36005018301,22.2,36.5,6.1,11.1,6.7,6.7,15.0,16.2,32.9,4.0,32.3,4.5,19.3,4525.0
108,36005018302,18.0,32.0,4.1,12.0,5.0,6.2,16.7,13.6,28.0,3.3,35.5,3.6,22.8,3647.0
109,36005018400,21.6,28.9,7.2,10.1,5.9,6.7,18.1,9.4,31.9,2.8,25.9,3.0,15.1,3855.0
110,36005018500,18.3,32.4,3.7,13.1,5.1,6.9,18.2,14.2,27.1,3.5,38.1,3.7,24.9,7466.0
111,36005018900,18.8,32.7,4.0,12.6,5.8,7.2,17.8,15.2,29.1,3.7,36.9,3.9,24.7,7752.0
112,36005019300,20.8,34.6,4.5,12.8,6.2,7.6,17.7,16.5,30.0,4.1,37.6,4.3,26.0,5461.0
113,36005019400,18.3,27.9,5.5,9.9,5.2,5.5,16.4,10.7,29.6,2.8,29.2,2.8,16.6,1903.0
114,36005019500,19.4,33.2,4.3,12.2,6.1,7.1,17.3,15.6,29.7,3.8,36.5,3.9,23.1,7756.0
115,36005019700,18.1,31.3,3.9,11.9,5.8,7.0,17.6,15.0,29.0,3.7,35.6,3.7,24.9,7501.0
116,36005019900,17.8,31.0,4.0,11.9,5.1,6.2,17.0,14.1,28.0,3.4,35.7,3.4,22.8,8154.0
117,36005020000,17.2,29.0,4.1,10.3,5.4,6.3,15.7,13.4,29.7,3.2,28.8,3.1,18.2,4878.0
118,36005020100,19.1,33.2,4.1,12.7,5.7,7.1,17.6,15.2,29.0,3.7,36.9,3.9,24.4,4013.0
119,36005020200,17.7,28.9,4.5,10.5,5.4,6.3,16.5,12.5,29.5,3.1,30.3,3.1,19.3,2155.0
120,36005020400,16.8,27.1,4.4,10.6,4.9,5.7,16.5,11.6,28.5,2.9,29.4,2.8,19.0,2976.0
121,36005020501,22.8,37.6,4.7,13.5,7.1,9.0,18.4,18.3,31.1,4.7,39.8,5.0,29.6,6996.0
122,36005020502,23.9,38.6,5.7,12.4,8.3,8.7,16.9,19.4,33.8,5.0,36.8,5.2,26.7,1764.0
123,36005020601,19.2,30.8,5.6,9.8,5.8,5.8,14.7,13.5,31.1,3.4,28.2,3.4,17.2,3050.0
124,36005020900,19.4,33.3,4.2,12.2,5.7,6.9,17.1,15.5,29.5,3.7,36.9,3.8,20.4,4361.0
125,36005021001,19.7,33.8,5.1,11.4,5.0,5.6,15.0,13.2,29.5,3.2,32.8,3.6,15.6,8521.0
126,36005021002,20.4,34.9,5.2,11.5,5.1,5.8,14.9,13.9,30.0,3.4,33.2,3.8,15.0,6839.0
127,36005021100,19.4,33.7,4.1,12.9,6.1,7.6,18.0,15.6,28.9,3.9,37.8,4.2,27.6,5565.0
128,36005021200,18.0,31.1,4.8,10.5,4.3,4.9,14.2,11.9,29.3,2.8,29.0,3.1,14.1,5267.0
129,36005021301,18.4,30.6,4.2,11.6,5.6,6.4,17.3,15.2,29.5,3.7,35.4,3.4,21.6,1201.0
130,36005021302,20.9,35.9,4.5,12.7,6.7,7.8,17.5,17.1,30.5,4.3,38.1,4.4,25.7,5415.0
131,36005021501,16.4,28.2,3.7,12.2,4.7,5.6,17.5,12.9,26.9,3.2,33.8,3.1,20.2,3506.0
132,36005021502,18.0,31.1,3.8,12.6,5.3,6.8,17.9,14.5,27.9,3.6,36.5,3.6,25.9,6051.0
133,36005021601,18.1,30.5,4.3,11.3,5.3,6.4,16.9,13.5,28.7,3.3,34.2,3.3,22.2,4206.0
134,36005021602,18.9,32.6,4.8,11.2,4.9,5.6,15.0,13.0,29.3,3.2,31.3,3.5,18.4,5769.0
135,36005021700,19.8,34.5,4.2,12.6,5.5,7.0,17.2,15.0,29.1,3.6,37.5,4.0,26.4,5334.0
136,36005021800,18.1,30.7,4.3,11.8,5.3,6.4,17.1,13.5,28.6,3.3,34.2,3.4,22.7,6499.0
137,36005021900,17.9,31.3,4.0,11.4,5.5,6.3,16.7,15.0,29.1,3.6,36.3,3.5,27.6,1367.0
138,36005022000,15.0,27.2,3.3,11.2,4.6,5.5,16.9,12.1,26.0,3.0,33.9,2.8,20.0,1487.0
139,36005022101,16.0,28.5,3.5,11.5,4.9,6.0,17.1,13.0,26.8,3.2,34.8,3.1,26.6,3849.0
140,36005022102,17.9,30.6,3.8,11.9,6.0,7.1,18.2,15.5,29.0,3.8,37.1,3.6,30.6,5488.0
141,36005022200,16.8,28.5,4.2,10.4,4.9,5.7,15.9,12.6,28.7,3.0,30.6,3.0,17.9,3425.0
142,36005022300,20.1,33.1,4.3,12.3,6.6,7.8,18.1,17.0,30.7,4.2,37.2,4.1,26.3,5047.0
143,36005022401,18.7,29.3,5.1,10.6,5.3,6.1,16.7,12.0,29.7,3.1,30.8,3.1,16.8,2708.0
144,36005022403,17.8,27.7,5.1,10.3,4.6,5.2,16.3,11.0,28.9,2.8,29.7,2.8,16.6,3188.0
145,36005022404,16.8,26.3,4.9,10.2,4.3,5.0,16.2,9.8,28.1,2.5,27.9,2.5,14.0,4509.0
146,36005022500,18.1,31.2,3.9,12.3,5.4,6.7,17.5,14.5,28.2,3.6,36.0,3.6,26.2,7698.0
147,36005022701,17.9,31.3,3.9,12.2,5.2,6.4,17.2,14.1,27.9,3.5,35.9,3.5,23.0,5196.0
148,36005022702,18.7,32.6,4.0,11.9,6.0,7.3,17.0,15.2,29.7,3.6,35.4,3.8,22.7,1699.0
149,36005022703,16.6,28.5,3.9,11.0,4.7,5.5,16.2,13.0,28.2,3.2,32.6,3.0,18.2,1556.0
150,36005022800,17.5,27.4,5.0,10.3,4.8,5.6,16.4,10.5,28.5,2.7,28.2,2.8,16.3,6218.0
151,36005022901,18.5,32.0,3.9,12.2,5.8,7.3,17.6,14.9,28.9,3.7,35.8,3.8,28.5,5370.0
152,36005022902,18.4,31.9,3.8,12.6,5.8,7.2,17.9,15.2,28.3,3.7,37.0,3.8,26.4,3273.0
153,36005023000,18.1,29.1,4.6,10.9,5.4,6.4,17.1,12.4,29.0,3.1,30.9,3.1,18.7,2950.0
154,36005023100,21.0,37.2,3.9,13.3,7.1,9.3,18.5,18.3,30.7,4.3,41.2,4.8,32.2,1537.0
155,36005023200,18.8,28.8,5.2,10.6,5.5,6.6,17.4,11.7,30.1,3.0,29.6,3.1,18.4,2661.0
156,36005023301,19.1,33.5,4.2,12.0,5.7,6.8,16.7,15.3,29.8,3.6,36.2,3.9,23.0,4377.0
157,36005023302,17.2,29.7,3.6,11.7,5.5,6.6,17.7,14.7,28.3,3.6,36.0,3.4,25.3,3415.0
158,36005023501,18.4,31.2,3.9,12.1,5.8,7.1,18.0,15.5,29.3,3.7,36.4,3.6,25.1,3341.0
159,36005023502,22.1,35.9,5.7,11.3,7.9,7.8,16.3,18.1,33.6,4.5,34.0,4.7,26.6,4386.0
160,36005023600,18.8,29.7,5.1,11.1,5.9,6.5,17.5,12.8,29.8,3.3,31.1,3.3,23.4,1907.0
161,36005023702,17.7,30.8,3.7,12.2,5.7,7.1,18.0,15.0,28.6,3.7,36.3,3.6,22.1,1241.0
162,36005023703,17.5,30.8,3.6,12.0,5.6,6.9,17.9,14.7,28.2,3.6,37.0,3.5,25.9,5253.0
163,36005023704,20.4,35.1,3.7,13.6,7.1,9.5,19.6,18.1,29.5,4.6,41.1,4.7,35.2,3758.0
164,36005023800,16.5,25.9,4.6,10.3,4.4,5.3,16.8,10.2,27.7,2.6,29.0,2.6,16.4,2615.0
165,36005023900,17.3,30.2,3.6,12.1,5.4,6.8,18.0,14.4,27.9,3.5,36.7,3.4,27.5,8348.0
166,36005024000,18.2,30.5,4.4,11.4,5.5,6.3,16.9,13.4,28.7,3.3,33.7,3.4,21.7,3882.0
167,36005024100,17.1,29.7,3.9,11.6,4.9,5.9,16.9,13.5,27.9,3.3,35.0,3.2,22.9,6182.0
168,36005024300,19.4,33.0,4.1,12.4,5.9,7.2,17.8,15.9,29.7,3.9,37.3,3.9,25.0,5685.0
169,36005024400,20.4,28.3,6.7,9.9,5.5,6.2,17.4,9.6,31.3,2.7,25.7,2.9,13.9,2120.0
170,36005024501,20.9,34.6,4.3,12.8,7.1,8.6,18.6,17.9,31.0,4.4,38.8,4.5,28.8,4864.0
171,36005024502,19.0,32.3,4.0,12.7,6.0,7.6,18.2,15.6,29.2,3.8,37.1,4.0,29.4,3640.0
172,36005024600,20.6,29.3,6.5,10.1,5.8,6.7,17.1,10.4,31.8,2.8,25.6,3.1,15.2,2058.0
173,36005024700,19.6,34.0,4.4,12.8,5.1,6.7,16.9,14.1,28.7,3.4,35.8,3.9,21.9,1764.0
174,36005024800,22.8,31.9,8.1,9.3,6.7,6.5,15.7,10.9,33.4,3.2,23.5,3.6,15.1,3363.0
175,36005025000,22.5,29.9,8.3,9.3,6.0,6.2,16.4,9.2,33.4,2.8,23.0,3.0,13.7,2383.0
176,36005025100,18.0,31.4,3.8,11.7,5.7,6.8,16.9,15.0,28.9,3.6,35.1,3.6,26.8,6802.0
177,36005025200,22.1,30.4,6.9,10.5,6.4,7.4,18.1,10.6,32.0,3.0,26.4,3.4,15.2,2530.0
178,36005025300,16.4,28.5,3.6,11.4,4.9,6.0,17.1,13.3,27.6,3.2,33.9,3.1,22.0,6332.0
179,36005025400,24.1,31.7,8.2,10.3,6.8,7.8,18.4,10.2,34.0,3.0,25.0,3.5,15.6,1959.0
180,36005025500,18.0,30.2,4.2,11.4,5.7,6.4,17.2,14.7,29.3,3.6,34.3,3.5,21.5,6529.0
181,36005025600,22.0,32.8,6.3,10.9,6.8,7.7,17.3,12.8,32.5,3.4,29.9,3.8,20.1,1663.0
182,36005025700,15.6,26.7,4.2,10.2,4.0,4.3,15.3,11.3,27.2,2.8,31.3,2.6,16.4,1912.0
183,36005026100,21.9,36.4,7.3,9.9,5.4,4.7,12.5,12.8,32.9,3.3,28.6,3.7,10.3,1932.0
184,36005026300,26.2,39.5,7.0,11.8,10.3,10.3,16.7,19.6,34.7,5.6,34.6,6.3,28.8,6984.0
185,36005026400,20.7,28.2,6.7,10.3,5.6,6.6,18.2,9.6,31.4,2.7,26.3,3.0,14.1,4935.0
186,36005026500,16.6,28.1,4.0,10.9,5.1,5.9,16.7,13.2,28.6,3.2,31.7,3.1,20.4,6942.0
187,36005026601,24.0,32.2,7.9,10.2,6.7,7.5,17.5,11.4,34.1,3.3,27.3,3.6,16.3,2911.0
188,36005026602,22.3,31.1,7.2,10.2,6.4,7.0,17.3,11.6,32.8,3.3,27.6,3.4,16.9,5301.0
189,36005026701,16.3,27.7,3.9,10.4,4.8,5.6,15.9,12.9,28.7,3.0,30.2,2.9,17.6,4037.0
190,36005026702,17.7,29.1,4.2,11.6,5.3,6.4,17.7,13.6,28.8,3.4,33.8,3.3,21.4,7040.0
191,36005026900,17.4,29.3,4.5,10.5,5.0,5.3,15.7,13.2,29.1,3.2,32.4,3.1,16.6,3777.0
192,36005027300,18.5,30.2,4.8,10.9,5.8,6.1,16.5,13.9,29.9,3.5,32.4,3.5,21.0,7942.0
193,36005027401,23.2,29.8,8.3,10.1,6.1,6.9,18.6,8.9,33.6,2.7,24.3,3.1,11.9,4785.0
194,36005027402,25.6,32.4,9.1,10.1,6.9,7.7,18.3,10.0,34.8,3.1,24.6,3.6,13.8,3386.0
195,36005027700,18.2,29.5,4.4,11.1,5.6,6.4,17.2,13.8,29.6,3.4,33.1,3.3,20.1,5065.0
196,36005027900,19.9,29.8,6.4,10.1,5.8,6.0,16.0,11.3,31.3,3.1,27.2,3.3,14.4,6966.0
197,36005028100,24.9,34.4,8.9,9.8,6.7,6.5,15.2,12.0,35.3,3.5,26.1,3.7,12.2,3794.0
198,36005028300,21.6,34.4,5.2,12.0,6.6,7.7,17.3,16.2,31.4,4.1,35.1,4.2,26.7,3149.0
199,36005028500,19.3,27.5,6.5,9.8,5.3,5.4,16.6,9.4,30.0,2.8,24.5,2.8,12.4,3307.0
200,36005028600,19.4,26.6,6.8,9.3,4.7,5.1,16.3,8.3,30.9,2.4,23.1,2.5,10.8,1191.0
201,36005028700,18.2,27.7,5.9,9.3,5.1,5.1,15.2,10.7,30.4,2.8,26.5,2.7,12.8,3178.0
202,36005028800,24.2,32.6,7.8,10.4,6.9,8.0,18.2,11.1,34.4,3.1,26.2,3.6,13.6,3097.0
203,36005028900,19.6,29.0,6.0,10.3,6.0,6.4,16.8,11.7,30.6,3.2,28.5,3.3,17.0,4502.0
204,36005029301,26.5,34.8,10.8,8.8,6.6,5.5,14.7,10.3,38.5,3.1,21.9,3.3,6.7,1875.0
205,36005029302,25.6,33.6,9.9,9.4,6.5,6.1,15.7,10.1,35.9,3.1,23.3,3.4,8.4,5052.0
206,36005029500,18.5,25.1,6.9,9.4,4.2,4.5,16.5,7.3,29.6,2.2,22.1,2.3,7.8,4240.0
207,36005029600,11.0,18.7,3.5,9.4,2.6,3.2,16.1,5.7,21.1,1.6,20.7,1.6,10.1,2549.0
208,36005029700,24.3,31.8,10.1,8.7,6.1,5.2,14.7,9.0,35.2,3.0,21.1,3.1,6.9,3554.0
209,36005030000,19.9,28.0,6.8,9.5,5.3,5.7,16.4,9.6,31.1,2.7,25.6,2.8,11.7,5838.0
210,36005030100,33.1,41.9,13.7,9.3,9.7,8.5,14.6,13.3,41.1,4.5,21.9,5.1,11.2,1304.0
211,36005030200,24.2,39.2,7.1,11.7,6.1,6.5,14.5,14.9,33.1,3.8,32.4,4.5,16.3,8887.0
212,36005030701,22.4,28.9,9.4,8.8,5.3,4.6,15.5,7.7,33.6,2.6,20.8,2.6,7.1,5378.0
213,36005030900,32.9,41.3,14.7,8.6,9.8,7.6,13.6,11.5,40.4,4.3,19.4,5.0,10.6,3891.0
214,36005031000,27.1,38.5,9.6,9.9,8.4,7.8,15.0,14.1,37.0,4.1,25.4,4.8,15.0,4415.0
215,36005031200,20.6,29.5,7.6,9.2,5.2,5.1,14.8,9.5,32.6,2.6,23.7,2.8,10.1,1524.0
216,36005031400,22.0,31.8,8.1,9.1,6.3,5.7,14.8,10.7,33.9,3.0,23.6,3.3,11.9,1966.0
