,GeoID,BE_nodeD
870,36047064600,839.7777777777778
871,36047064800,888.6666666666666
872,36047065000,869.0
873,36047065200,992.2222222222222
874,36047065400,967.75
875,36047065600,950.625
876,36047065800,928.25
877,36047066000,860.625
878,36047066200,791.75
879,36047066600,552.35
880,36047067000,777.0555555555555
881,36047067200,974.2
882,36047067400,972.2727272727273
883,36047067600,1086.5833333333333
884,36047067800,1038.375
885,36047068000,981.25
886,36047068200,871.8
887,36047068600,756.7777777777778
888,36047068800,830.1818181818181
889,36047069000,899.3333333333334
890,36047069200,985.3333333333334
891,36047069601,1059.5
892,36047069602,830.6875
893,36047069800,737.2
894,36047070000,687.9285714285714
895,36047070201,467.7692307692308
896,36047070202,205.25
897,36047070203,17.0
898,36047070600,361.42857142857144
899,36047072000,1058.5
900,36047072200,1167.6875
901,36047072400,1205.8333333333333
902,36047072600,1199.85
903,36047072800,1135.5833333333333
904,36047073000,1100.6
905,36047073200,1061.7692307692307
906,36047073400,1073.0
907,36047073600,899.5384615384615
908,36047073800,851.6923076923077
909,36047074000,1080.0
910,36047074200,1058.4444444444443
911,36047074400,833.0
912,36047074600,811.0
913,36047074800,865.5
914,36047075000,997.375
915,36047075200,880.25
916,36047075400,812.75
917,36047075600,688.375
918,36047075800,554.6153846153846
919,36047076000,686.0
920,36047076200,744.5
921,36047076400,868.75
922,36047076600,934.25
923,36047076800,505.9642857142857
924,36047077000,1039.5
925,36047077200,938.3157894736842
926,36047077400,1115.0666666666666
927,36047077600,1166.1875
928,36047078000,1115.0
929,36047078200,1139.857142857143
930,36047078400,1103.25
931,36047078600,1106.1
932,36047078800,1137.875
933,36047079000,1042.2142857142858
934,36047079200,889.9411764705883
935,36047079400,863.5
936,36047079601,1186.8
937,36047079602,1002.4
938,36047079801,1319.2
939,36047079802,1365.625
940,36047080000,1183.125
941,36047080200,1049.5555555555557
942,36047080400,881.2222222222222
943,36047080600,739.4166666666666
944,36047080800,760.6666666666666
945,36047081000,745.2857142857143
946,36047081400,799.8333333333334
947,36047081600,794.0
948,36047081800,788.375
949,36047082000,915.4
950,36047082200,958.6
951,36047082400,876.4615384615385
952,36047082600,918.2222222222222
953,36047082800,1079.4545454545455
954,36047083000,1113.4375
955,36047083200,1060.7142857142858
956,36047083400,1032.0
957,36047083600,1196.8
958,36047083800,1048.375
959,36047084000,1159.0
960,36047084600,1179.25
961,36047084800,1008.75
962,36047085000,972.4615384615385
963,36047085200,935.5
964,36047085400,938.0
965,36047085600,919.7
966,36047085800,822.6
967,36047086000,868.25
968,36047086200,927.375
969,36047086400,947.0714285714286
970,36047086600,869.6153846153846
971,36047086800,886.5
972,36047087000,879.0
973,36047087200,844.0
974,36047087401,748.2857142857143
975,36047087600,772.0
976,36047087800,846.0
977,36047088000,784.7333333333333
978,36047088200,794.5555555555555
979,36047088400,787.3333333333334
980,36047088600,918.6
981,36047088800,1009.7222222222222
982,36047089000,972.3125
983,36047089200,886.8571428571429
984,36047089400,967.3076923076923
985,36047089600,922.1666666666666
986,36047089800,975.2222222222222
987,36047090000,953.1111111111111
988,36047090200,1062.8333333333333
989,36047090600,1219.2222222222222
990,36047090800,1336.375
991,36047091000,1064.2
992,36047091200,1019.8
993,36047091600,962.7333333333333
994,36047091800,1068.357142857143
995,36047092000,1282.409090909091
996,36047092200,1299.2222222222222
997,36047092400,1044.4666666666667
998,36047092800,1195.888888888889
999,36047093000,1090.5454545454545
1000,36047093200,1215.9285714285713
1001,36047093400,1068.375
1002,36047093600,1063.090909090909
1003,36047093800,1011.7777777777778
1004,36047094401,1299.9411764705883
1005,36047094402,1269.0
1006,36047094600,1132.0
1007,36047095000,1384.076923076923
1008,36047095400,1443.5833333333333
1009,36047095600,1489.75
1010,36047095800,1470.2142857142858
1011,36047096000,1309.8461538461538
1012,36047096200,1394.6153846153845
1013,36047096400,1457.5882352941176
1014,36047096600,1536.3076923076924
1015,36047096800,1522.4375
1016,36047097000,1473.0
